from,to
EEVI,LPMU
EEVI,ESUE
EEVI,IE-0024
EEVI,EYKS
EEVI,LOAA
EEVI,ESSP
EEVI,SE-0032
EEVI,LOLF
EEVI,LKMB
EEVI,EEJI
EEVI,LGLR
EEVI,LOAT
EEVI,EKCH
BIGJ,BIRE
BIGJ,LGSA
BIGJ,CZ-0054
BIGJ,BG-0010
BIGJ,ESSP
BIGJ,LFRW
BIGJ,CZ-0185
BIGJ,EKHM
BIGJ,EYPR
BIGJ,UA-0008
BIGJ,GR-0013
BIGJ,UA-0014
BIGJ,LOIA
BIGJ,LT-0003
BIGJ,CZ-0192
BIGJ,EYPA
LKMB,ESGJ
LKMB,EKGL
LKMB,LB11
LKMB,UKFG
LKMB,EFHL
LKMB,FR-0512
LKMB,CZ-0158
LKMB,LGLR
LKMB,PT-0050
LKMB,EETI
LKMB,LPMA
LKMB,EFMA
LKMB,IE-0020
LKMB,UA-0047
LKMB,ESFJ
LKMB,LOGW
LKMB,IS-0001
LKMB,LG55
LKMB,IE-0069
LKMB,SE-0044
LKMB,LPFL
LKMB,IS-0003
LKMB,ESUE
LKMB,IM-0002
LKMB,EEVI
LKMB,LOLF
LKMB,PT-0139
LKMB,EE-0005
LG55,UA-0014
LG55,EFAA
LG55,EKHM
LG55,EFPY
LG55,EKNS
LG55,EE-0005
LG55,LT-0027
LG55,EERA
LG55,BG-0042
LG55,ESGJ
LG55,LGAT
LG55,UA-0120
LG55,BG-0117
LG55,LKMB
LG55,LFBM
LG55,EFTP
LG55,IM-0004
BG-0115,LOAD
BG-0115,IM-0002
BG-0115,UKLC
BG-0115,LPFL
BG-0115,LOLT
BG-0115,DK-0005
BG-0115,EE-0005
BG-0115,UA-0047
BG-0115,SE-0032
BG-0115,LKHV
BG-0115,LGML
BG-0115,CZ-0126
BG-0115,LFON
BG-0115,EFKK
BG-0115,FR-0340
BG-0115,IE-0023
BG-0115,EE-0007
BG-0115,BIFZ
BG-0115,AT-0002
BG-0115,ESGJ
EINC,EYVI
EINC,UKFG
EINC,UA-0120
EINC,LBVR
EINC,DE-0354
EINC,EFIK
EINC,IE-0035
EINC,LFFP
EINC,BIHI
EINC,BIVH
EINC,BIOF
EINC,EKCH
EINC,EE-0009
EINC,IM-0003
EINC,UKGW
EINC,CZ-0126
EINC,BISP
EINC,LFBM
EINC,PT-0089
EINC,LFIL
BG-0117,EEVI
BG-0117,BG-0017
BG-0117,EEVU
BG-0117,LPMA
BG-0117,LOIA
BG-0117,EIBR
BG-0117,EFKH
BG-0117,EYKR
BG-0117,UA-0071
BG-0117,PT-0139
BG-0117,FR-0469
BG-0117,LG55
BG-0117,LFLB
BG-0117,EETI
BG-0117,EEJI
BG-0117,EFIK
BG-0117,BIFZ
BG-0117,LT-0021
BG-0117,LGSA
BG-0117,FI-0012
BG-0117,AT-0002
LKMK,BG-0120
LKMK,EFKK
LKMK,SE-0006
LKMK,LPMA
LKMK,IM-0006
LKMK,BG-0016
LKMK,EEPU
LKMK,LOAD
LKMK,GR-0013
LKMK,EENI
LKMK,LFIX
LKMK,IM-0002
LKMK,PT-0088
LKMK,LT-0027
LKMK,AT-0013
LKMK,EFMA
LKMK,BIHU
LFSV,EIAB
LFSV,LB13
LFSV,EYKR
LFSV,EFJY
LFSV,IE-0026
LFSV,FR-0445
LFSV,BISI
LFSV,ESKK
LFSV,PT-0114
LFSV,EKMB
LFSV,LPFL
LFSV,PT-0147
LFSV,BIAE
LFSV,EYPA
LFSV,EYLN
LFSV,IE-0035
LFSV,EISG
EEVU,CZ-0122
EEVU,UA-0180
EEVU,BIVH
EEVU,BG-0117
EEVU,IM-0002
EEVU,GR-0064
EEVU,UA-0175
EEVU,UKGW
EEVU,LFNG
EEVU,EISG
EEVU,SE-0060
EEVU,EYPA
EEVU,EE-0007
EEVU,GR-0013
EEVU,LGNX
EEVU,EEPU
EEVU,EERU
EEVU,IE-0035
EEVU,EIGN
EEVU,UA-0080
EEVU,CZ-0158
EEVU,IE-0052
EEVU,EYPR
EEVU,FR-0445
EEVU,EYTL
LOGG,EFLN
LOGG,EENI
LOGG,LPST
LOGG,LGAT
LOGG,LOLG
LOGG,UKGW
LOGG,EIKK
LOGG,LT-0011
LOGG,AT-0013
LOGG,PT-0020
LOGG,LFON
IE-0037,UKFW
IE-0037,UA-0082
IE-0037,LT-0009
IE-0037,ESQO
IE-0037,EKCH
IE-0037,EETI
IE-0037,IM-0001
IE-0037,ESFJ
IE-0037,FR-0469
IE-0037,LKSU
IE-0037,GR-0019
IE-0037,UA-0047
IE-0037,LFIX
IE-0037,LFLA
IE-0037,EFKK
IE-0037,EKLV
EYPA,ESFJ
EYPA,LOAA
EYPA,PT-0139
EYPA,BISI
EYPA,LFNG
EYPA,UA-0175
EYPA,LOAD
EYPA,LGLR
EYPA,FR-0445
EYPA,DK-0021
EYPA,EGNS
EYPA,UKKG
EYPA,EEVI
EYPA,PT-0061
EYPA,EFKH
EYPA,EEVU
EYPA,BIOF
EYPA,LFNR
EYPA,EKNS
EYPA,CZ-0073
EYPA,EYSB
EYPA,CZ-0057
EYPA,IE-0020
EYPA,EFAA
EYPA,ESFY
EYPA,EFPU
EYPA,SE-0074
EYPA,LFLB
EYPA,LFSV
EYPA,BIGJ
IE-0035,CZ-0057
IE-0035,LFIX
IE-0035,DK-0005
IE-0035,BG-0119
IE-0035,SE-0021
IE-0035,LOIJ
IE-0035,EINC
IE-0035,EENI
IE-0035,EFKI
IE-0035,BG-0020
IE-0035,GR-0019
IE-0035,EYLN
IE-0035,EEVU
IE-0035,DK-0047
IE-0035,UA-0047
IE-0035,EFMA
IE-0035,BIRE
IE-0035,EFHL
IE-0035,UKFG
IE-0035,UKBB
IE-0035,LFSV
IE-0034,FI-0002
IE-0034,EYSB
IE-0034,ESUE
IE-0034,LGAT
IE-0034,BG-0016
IE-0034,EKHG
IE-0034,EFJY
IE-0034,EEHA
IE-0034,LFLA
IE-0034,LGNX
IE-0034,LKSU
IE-0034,EISG
IE-0034,EKHM
IE-0034,LFON
IE-0034,EFHJ
IE-0034,LPFL
IE-0034,SE-0063
PT-0139,LPFL
PT-0139,LOWK
PT-0139,EYPA
PT-0139,EFPU
PT-0139,IE-0020
PT-0139,FR-0344
PT-0139,LT-0011
PT-0139,LFRN
PT-0139,LGAV
PT-0139,CZ-0126
PT-0139,BG-0117
PT-0139,UA-0175
PT-0139,EYKR
PT-0139,BG-0020
PT-0139,EFTP
PT-0139,CZ-0054
PT-0139,BIAE
PT-0139,SE-0032
PT-0139,AT-0013
PT-0139,IE-0007
PT-0139,CZ-0057
PT-0139,ESKK
PT-0139,CZ-0122
PT-0139,LPST
PT-0139,LPMU
PT-0139,LKMB
PT-0139,UA-0093
BIHU,EKML
BIHU,LOLT
BIHU,UA-0120
BIHU,UA-0128
BIHU,ESQO
BIHU,EIAB
BIHU,PT-0037
BIHU,LFBM
BIHU,LGLR
BIHU,FR-0445
BIHU,FR-0344
BIHU,LKMK
BIHU,LPFL
BIHU,EE-7685
BIHU,CZ-0153
BIHU,LB13
SE-0074,EERA
SE-0074,PT-0029
SE-0074,UKBB
SE-0074,LB11
SE-0074,CZ-0122
SE-0074,LGPA
SE-0074,PT-0118
SE-0074,SE-0058
SE-0074,CZ-0054
SE-0074,LT-0003
SE-0074,GR-0005
SE-0074,UA-0008
SE-0074,EYPA
SE-0074,IS-0001
SE-0074,BISP
SE-0074,CZ-0126
SE-0074,UA-0047
LOGW,ESND
LOGW,UKLC
LOGW,GR-0011
LOGW,EE-0001
LOGW,BIBD
LOGW,BIBV
LOGW,ESFJ
LOGW,IM-0004
LOGW,EENI
LOGW,EFHL
LOGW,BIAE
LOGW,EERA
LOGW,BG-0120
LOGW,LKMB
LOGW,PT-0061
LOGW,EKHS
LOGW,EKSL
LOGW,PT-0050
LOGW,EE-7685
LOGW,SE-0032
LOGW,LFNG
LOGW,SE-0063
LOGW,CZ-0057
EFJY,LFRW
EFJY,IE-0024
EFJY,EERU
EFJY,LFSV
EFJY,LGSA
EFJY,UA-0008
EFJY,IE-0034
EFJY,DK-0005
EFJY,UA-0120
EFJY,EE-0007
EFJY,UKCM
EFJY,GR-0001
EFJY,X-VIE
EFJY,FR-0340
EFJY,LB13
EFJY,UA-0082
EFJY,SE-0032
EFJY,LOLF
EFJY,EKCH
EFJY,EETI
DK-0050,UKLC
DK-0050,LKCM
DK-0050,EKLV
DK-0050,ESUE
DK-0050,UA-0047
DK-0050,LKJI
DK-0050,LGNX
DK-0050,SE-0043
DK-0050,UKKH
DK-0050,BG-0020
DK-0050,LT-0011
DK-0050,EFVT
DK-0050,UA-0080
DK-0050,EKNS
GR-0019,EFIK
GR-0019,EYKS
GR-0019,BG-0025
GR-0019,EEVI
GR-0019,EKLV
GR-0019,EFKK
GR-0019,LBVR
GR-0019,IE-0035
GR-0019,CZ-0122
GR-0019,EYPR
GR-0019,EEKE
GR-0019,FR-0340
GR-0019,IE-0037
GR-0019,EEEI
GR-0019,BG-0010
GR-0019,LOWK
GR-0019,EYJB
GR-0019,LKJI
GR-0019,LGLR
BG-0120,BISI
BG-0120,LKMK
BG-0120,IE-0052
BG-0120,UA-0128
BG-0120,LFBM
BG-0120,EE-7685
BG-0120,EIKK
BG-0120,LOGW
BG-0120,LFRN
BG-0120,LKJI
BG-0120,EYKR
BG-0120,PT-0089
BG-0120,UKBB
BG-0120,AT-0011
CZ-0153,LGML
CZ-0153,EFKH
CZ-0153,GR-0028
CZ-0153,EFHJ
CZ-0153,LT-0021
CZ-0153,GR-0001
CZ-0153,ESGJ
CZ-0153,EKGL
CZ-0153,EYLN
CZ-0153,LFYT
CZ-0153,LOIA
CZ-0153,ESQO
CZ-0153,BIOF
CZ-0153,BIHU
CZ-0153,EIAB
CZ-0153,EICL
EYPR,GR-0064
EYPR,ESFA
EYPR,LB11
EYPR,EFLN
EYPR,LGAV
EYPR,UKLC
EYPR,UA-0128
EYPR,UA-0180
EYPR,BIOF
EYPR,UA-0008
EYPR,LOAT
EYPR,LOAD
EYPR,BIGJ
EYPR,GR-0001
EYPR,EFHL
EYPR,DK-0033
EYPR,GR-0019
EYPR,UA-0047
EYPR,EEVU
EYPR,IM-0002
EYPR,EE-0007
EYPR,CZ-0192
EYPR,LFRN
BIHI,FR-0320
BIHI,EFKI
BIHI,LKBA
BIHI,LPMT
BIHI,IE-0007
BIHI,PT-0061
BIHI,IE-0069
BIHI,LGNX
BIHI,LT-0009
BIHI,PT-0085
BIHI,EINC
BIHI,CZ-0073
BIHI,EETN
BIHI,ESMN
BIHI,BG-0031
BIHI,BG-0119
BIHI,GR-0064
BIHI,CZ-0126
BIHI,ESQO
BIHI,DK-0021
GR-0011,LOLT
GR-0011,LOLC
GR-0011,LOGW
GR-0011,PT-0029
GR-0011,CZ-0158
GR-0011,BIFZ
GR-0011,IM-0003
GR-0011,LBBQ
GR-0011,LT-0014
GR-0011,DK-0001
GR-0011,EKMB
GR-0011,EETI
GR-0011,UKLC
GR-0011,PT-0147
GR-0011,IM-0001
GR-0011,LKHV
GR-0011,LOAA
CZ-0158,FR-0512
CZ-0158,CZ-0145
CZ-0158,LFNR
CZ-0158,CZ-0185
CZ-0158,EKLS
CZ-0158,EKSL
CZ-0158,LKMB
CZ-0158,GR-0011
CZ-0158,LGIO
CZ-0158,EIBR
CZ-0158,EIWT
CZ-0158,LKJI
CZ-0158,EYKR
CZ-0158,EFHJ
CZ-0158,BG-0068
CZ-0158,EEVU
CZ-0158,PT-0147
CZ-0158,PT-0144
CZ-0158,LFON
CZ-0158,IE-0001
CZ-0158,ESGJ
GR-0013,IM-0006
GR-0013,SE-0021
GR-0013,CZ-0057
GR-0013,EKCH
GR-0013,UA-0120
GR-0013,DE-0354
GR-0013,EFEU
GR-0013,FR-0512
GR-0013,LT-0027
GR-0013,EYSB
GR-0013,LBBO
GR-0013,PT-0147
GR-0013,LKJI
GR-0013,GR-0005
GR-0013,BIFZ
GR-0013,LKMK
GR-0013,EEVU
GR-0013,ESSP
GR-0013,EYKR
GR-0013,LB11
GR-0013,BIGJ
GR-0013,EKLS
GR-0013,FR-0320
GR-0013,UKKG
GR-0013,EIBR
GR-0013,EGNS
GR-0013,EFTP
GR-0013,LGRD
GR-0013,ESUE
GR-0013,EFSO
EFKH,CZ-0153
EFKH,LOLC
EFKH,PT-0088
EFKH,EIKK
EFKH,LKHD
EFKH,BG-0117
EFKH,IM-0006
EFKH,EE-0005
EFKH,EYPA
EFKH,LGRD
EFKH,UA-0180
EFKH,GR-0056
EFKH,LFRW
EFKH,EENA
EFKH,FI-0004
EFKH,LFIL
EFKH,PT-0144
EFKH,LT-0003
EFKH,IE-0001
EFKH,SE-0042
EFKH,LBHT
ESUE,LT-0011
ESUE,IM-0006
ESUE,LFLA
ESUE,IE-0034
ESUE,DK-0050
ESUE,ESGJ
ESUE,EYKA
ESUE,EFVT
ESUE,CZ-0057
ESUE,IE-0024
ESUE,EEVI
ESUE,EKHM
ESUE,BIRE
ESUE,PT-0089
ESUE,IM-0003
ESUE,LGNX
ESUE,LKMB
ESUE,ESND
ESUE,GR-0013
EFKI,BIHI
EFKI,SE-0044
EFKI,PT-0147
EFKI,LPST
EFKI,GR-0052
EFKI,BG-0016
EFKI,LT-0019
EFKI,IE-0035
EFKI,BG-0031
EFKI,EFTP
EFKI,ESKK
EFKI,EIAB
EFKI,CZ-0192
EFKI,LT-0003
EFKI,SE-0060
EFKI,EYKA
EFKI,AT-0002
EFKI,ESMN
IE-0026,IE-0023
IE-0026,IM-0001
IE-0026,LFDT
IE-0026,BG-0046
IE-0026,EYKA
IE-0026,BIBV
IE-0026,BG-0010
IE-0026,LFSV
IE-0026,PT-0061
IE-0026,LOLF
IE-0026,PT-0147
IE-0026,IM-0003
IE-0026,BG-0083
IE-0026,CZ-0185
IE-0026,FI-0004
IE-0026,DK-0013
IE-0026,LOAT
SE-0060,EE-0009
SE-0060,UKGW
SE-0060,LFIX
SE-0060,X-VIE
SE-0060,CZ-0192
SE-0060,IE-0001
SE-0060,EEVU
SE-0060,LFDT
SE-0060,LGLR
SE-0060,BIOF
SE-0060,FR-0445
SE-0060,UA-0120
SE-0060,LOLT
SE-0060,DK-0005
SE-0060,GR-0064
SE-0060,LKJI
SE-0060,EFSO
SE-0060,ESFJ
SE-0060,EFKI
SE-0060,IM-0004
SE-0060,EKLV
SE-0060,IE-0069
SE-0060,EE-0001
SE-0060,EYLN
EFIK,EFKK
EFIK,GR-0019
EFIK,LFRW
EFIK,EFAA
EFIK,LBBO
EFIK,PT-0085
EFIK,LGST
EFIK,EINC
EFIK,CZ-0192
EFIK,EIWT
EFIK,CZ-0057
EFIK,EIKK
EFIK,LFRN
EFIK,EYLN
EFIK,BG-0117
EFIK,BIBD
EFIK,EKCH
EFIK,EYKS
EFIK,EYKR
IE-0024,EFJY
IE-0024,EFEU
IE-0024,DE-0354
IE-0024,EICM
IE-0024,EETN
IE-0024,EENA
IE-0024,ESUE
IE-0024,EEVI
IE-0024,PT-0029
IE-0024,EE-0005
IE-0024,UA-0008
IE-0024,LGST
IE-0024,IE-0069
IE-0024,FR-0512
IE-0024,EE-0009
IE-0023,ESFA
IE-0023,IE-0026
IE-0023,BG-0068
IE-0023,EYTL
IE-0023,CZ-0054
IE-0023,LFON
IE-0023,EKVL
IE-0023,LOAD
IE-0023,BG-0017
IE-0023,BG-0083
IE-0023,UA-0093
IE-0023,FR-0445
IE-0023,AT-0002
IE-0023,LPFL
IE-0023,PT-0147
IE-0023,BG-0115
IE-0023,IS-0001
IE-0023,UKLC
IE-0023,EKHG
IE-0023,PT-0099
UKCM,BIBV
UKCM,LKSU
UKCM,EEHA
UKCM,LGST
UKCM,LKBA
UKCM,ESFJ
UKCM,PT-0118
UKCM,EFKK
UKCM,EFJY
UKCM,BG-0020
UKCM,BIBD
UKCM,LFLB
UKCM,SE-0042
UKCM,LFYT
UKCM,EYKS
UKCM,LOIJ
UKCM,BG-0046
LFDT,LKHV
LFDT,EEVI
LFDT,BITM
LFDT,IE-0026
LFDT,EIBR
LFDT,AT-0013
LFDT,DK-0014
LFDT,EGNS
LFDT,LT-0015
LFDT,ESFJ
LFDT,LOLF
LFDT,ESSP
LFDT,SE-0060
LFDT,CZ-0079
LFDT,IM-0001
LFDT,SE-0032
LFDT,EE-0005
LFDT,FR-0512
LFDT,IE-0007
LFDT,SE-0058
LFDT,IM-0002
PT-0029,SE-0074
PT-0029,FR-0512
PT-0029,LKJI
PT-0029,GR-0011
PT-0029,EE-0005
PT-0029,EE-0009
PT-0029,LT-0027
PT-0029,IE-0024
PT-0029,BG-0017
PT-0029,LT-0011
PT-0029,EYKA
PT-0029,ESFJ
PT-0029,LB11
PT-0029,UA-0071
EKCH,BIOF
EKCH,LT-0011
EKCH,GR-0013
EKCH,BG-0025
EKCH,UA-0047
EKCH,DK-0001
EKCH,EIWT
EKCH,IE-0037
EKCH,EISG
EKCH,DE-0354
EKCH,CZ-0126
EKCH,EE-0005
EKCH,SE-0063
EKCH,LT-0021
EKCH,EINC
EKCH,ESFJ
EKCH,LT-0014
EKCH,EFIK
EKCH,SE-0032
EKCH,FR-0320
EKCH,EFJY
EKCH,EEVI
EKCH,CZ-0079
ESSP,SE-0058
ESSP,LFFP
ESSP,EKGL
ESSP,EYKA
ESSP,BIGJ
ESSP,EERA
ESSP,EIKK
ESSP,EFHJ
ESSP,LFRN
ESSP,LFDT
ESSP,GR-0013
ESSP,EE-0009
ESSP,EKHM
ESSP,EYLN
ESSP,EEVI
ESSP,LBHT
ESSP,PT-0144
ESSP,PT-0050
ESSP,LFBM
ESSP,CZ-0057
ESSP,UKKH
ESSP,IE-0001
ESSP,PT-0085
SE-0063,LFYT
SE-0063,LFLA
SE-0063,PT-0020
SE-0063,EENA
SE-0063,EFPY
SE-0063,EKLV
SE-0063,EKCH
SE-0063,FR-0344
SE-0063,IE-0007
SE-0063,PT-0088
SE-0063,EKHS
SE-0063,EE-7685
SE-0063,CZ-0073
SE-0063,LOGW
SE-0063,EEEI
SE-0063,EIBR
SE-0063,EERU
SE-0063,IE-0034
LOWG,UKGW
LOWG,AT-0013
LOWG,UKFW
LOWG,LOIR
LOWG,EKLS
LOWG,EYKA
LOWG,PT-0123
LOWG,LB11
LOWG,LOLF
LOWG,GR-0056
LOWG,EFLN
LOWG,LFON
LOWG,LKSU
LOWG,EE-7685
LOWG,EICL
LOWG,IM-0006
LOWG,LT-0015
GR-0028,LPMA
GR-0028,CZ-0122
GR-0028,CZ-0153
GR-0028,LT-0009
GR-0028,BG-0068
GR-0028,PT-0061
GR-0028,LOAA
GR-0028,FR-0445
GR-0028,EFEU
GR-0028,ESFA
GR-0028,AT-0002
GR-0028,CZ-0145
GR-0028,IS-0001
GR-0028,IM-0001
GR-0028,UKLC
GR-0028,PT-0020
GR-0028,EISG
PT-0144,LT-0027
PT-0144,LOAT
PT-0144,UA-0014
PT-0144,EICL
PT-0144,UKFG
PT-0144,BIBD
PT-0144,EFEU
PT-0144,EE-9278
PT-0144,LGAV
PT-0144,IS-0003
PT-0144,LT-0009
PT-0144,EGNS
PT-0144,EFKH
PT-0144,FI-0004
PT-0144,ESSP
PT-0144,EISG
PT-0144,EFKK
PT-0144,CZ-0158
PT-0144,LFNG
PT-0144,UA-0008
PT-0144,LOSM
PT-0144,LKHV
BG-0010,LB13
BG-0010,BISI
BG-0010,EIKK
BG-0010,PT-0118
BG-0010,EFPU
BG-0010,BIGJ
BG-0010,LFLB
BG-0010,IE-0001
BG-0010,LPMU
BG-0010,IE-0026
BG-0010,LBHT
BG-0010,LOWK
BG-0010,LFLA
BG-0010,EICM
BG-0010,EENI
BG-0010,EYLN
BG-0010,LOSM
BG-0010,GR-0019
BG-0010,LKHV
BG-0010,LPMA
BG-0010,GR-0001
LOWK,PT-0139
LOWK,EFNS
LOWK,DK-0033
LOWK,LOLF
LOWK,LBBO
LOWK,LGPA
LOWK,UA-0082
LOWK,BG-0010
LOWK,EIAB
LOWK,FR-0320
LOWK,LPMT
LOWK,FR-0340
LOWK,BIDV
LOWK,UKFW
LOWK,FR-0469
LOWK,FI-0012
LOWK,GR-0019
LOWK,LB13
LOWK,EFHL
PT-0147,LFNG
PT-0147,FI-0004
PT-0147,EFKI
PT-0147,SE-0042
PT-0147,UA-0093
PT-0147,PT-0088
PT-0147,GR-0013
PT-0147,PT-0099
PT-0147,BITM
PT-0147,EE-0009
PT-0147,PT-0118
PT-0147,IE-0026
PT-0147,EYKA
PT-0147,LFSV
PT-0147,LT-0015
PT-0147,CZ-0158
PT-0147,GR-0011
PT-0147,IE-0023
PT-0147,LKHV
PT-0147,CZ-0145
PT-0147,EKML
BG-0016,LKHD
BG-0016,LGAT
BG-0016,LFNG
BG-0016,IE-0034
BG-0016,LKMK
BG-0016,EFKI
BG-0016,LKHV
BG-0016,ESFJ
BG-0016,DK-0001
BG-0016,EYLN
BG-0016,LFYT
BG-0016,BG-0020
BG-0016,UKFG
BG-0016,LT-0011
EEHA,EICL
EEHA,LT-0019
EEHA,UKCM
EEHA,LKJI
EEHA,ESQO
EEHA,IS-0001
EEHA,IE-0034
EEHA,EEPU
EEHA,LOAA
EEHA,LFRW
EEHA,EEKE
EEHA,LFFP
EEHA,UA-0180
EEHA,CZ-0145
EEHA,EYSB
EEHA,PT-0089
EEHA,UKKG
EEHA,UKKH
EEHA,GR-0064
EEHA,BIAE
EEHA,IE-0007
EEHA,LGST
BG-0017,BG-0117
BG-0017,DK-0033
BG-0017,LKJI
BG-0017,SE-0044
BG-0017,EYVK
BG-0017,LOAT
BG-0017,LT-0009
BG-0017,IE-0023
BG-0017,LOAD
BG-0017,EIKK
BG-0017,BG-0031
BG-0017,PT-0029
BG-0017,GR-0005
BG-0017,UKKG
BG-0017,EKHG
BG-0017,ESGJ
BG-0017,SE-0021
BG-0017,EIBR
BG-0017,LKCM
DK-0047,EYKS
DK-0047,BITE
DK-0047,PT-0085
DK-0047,UA-0080
DK-0047,EEEI
DK-0047,EETI
DK-0047,SE-0021
DK-0047,EYTL
DK-0047,UA-0017
DK-0047,CZ-0126
DK-0047,LOIJ
DK-0047,EFLN
DK-0047,LPMA
DK-0047,EFHL
DK-0047,LT-0019
DK-0047,BISP
DK-0047,EYKR
DK-0047,IE-0035
DK-0047,SE-0032
DK-0047,UKKH
DK-0047,LOLT
DK-0047,EYLN
IE-0020,EETI
IE-0020,EERU
IE-0020,UA-0128
IE-0020,UA-0014
IE-0020,EFMA
IE-0020,UA-0082
IE-0020,PT-0139
IE-0020,FR-0340
IE-0020,EE-0007
IE-0020,EYPA
IE-0020,LBVR
IE-0020,LKMB
IE-0020,PT-0037
IE-0020,LOAA
IE-0020,EYSB
IE-0020,DK-0021
IE-0020,AT-0011
IE-0020,FI-0004
IE-0020,UKFG
IE-0020,DK-0033
IE-0020,IM-0001
IE-0020,EYTL
IE-0020,SE-0006
IE-0020,EISG
IE-0020,BISN
PT-0020,X-VIE
PT-0020,DK-0005
PT-0020,SE-0044
PT-0020,SE-0063
PT-0020,LGAT
PT-0020,LOLF
PT-0020,LKCM
PT-0020,EE-7685
PT-0020,EYTL
PT-0020,UA-0128
PT-0020,BIBD
PT-0020,LOGG
PT-0020,GR-0028
PT-0020,BG-0083
PT-0020,EENI
PT-0020,EYSB
PT-0020,LKHD
CZ-0145,CZ-0158
CZ-0145,PT-0118
CZ-0145,UKGW
CZ-0145,LGAT
CZ-0145,EE-0010
CZ-0145,LFRW
CZ-0145,BG-0083
CZ-0145,LFRN
CZ-0145,IE-0007
CZ-0145,EE-0001
CZ-0145,BIVA
CZ-0145,GR-0028
CZ-0145,CZ-0057
CZ-0145,PT-0050
CZ-0145,LOLC
CZ-0145,ESFY
CZ-0145,EEHA
CZ-0145,IM-0003
CZ-0145,CZ-0079
CZ-0145,IE-0001
CZ-0145,LOSM
CZ-0145,LFYT
CZ-0145,LKHD
CZ-0145,ESKK
CZ-0145,PT-0147
UKFW,BIDV
UKFW,IE-0037
UKFW,FR-0344
UKFW,BISH
UKFW,LFNR
UKFW,LOIA
UKFW,LOWG
UKFW,EENI
UKFW,BISI
UKFW,LKCM
UKFW,PT-0123
UKFW,PT-0118
UKFW,LOWK
UKFW,EKGL
UKFW,EYAL
UKFW,SE-0058
UKFW,LGST
UKFW,LGRD
UKFW,UKBB
LGIO,EKHG
LGIO,PT-0085
LGIO,EKMB
LGIO,LKVP
LGIO,PT-0123
LGIO,AT-0013
LGIO,BG-0025
LGIO,CZ-0158
LGIO,LFRW
LGIO,SE-0032
LGIO,LGRD
LGIO,EGNS
LGIO,FR-0344
LGIO,FR-0320
LGIO,EYKA
LGIO,CZ-0192
LGIO,EIKK
LGIO,SE-0058
EFLN,UA-0128
EFLN,LOGG
EFLN,DK-0005
EFLN,EE-0001
EFLN,EYPR
EFLN,ESGJ
EFLN,LFIX
EFLN,LFNG
EFLN,EFEU
EFLN,GR-0052
EFLN,ESFJ
EFLN,LOWG
EFLN,DK-0047
EFLN,SE-0043
EFLN,IE-0052
EFLN,FR-0445
EFLN,FR-0512
EFLN,LPFL
EFLN,BISH
EFLN,FR-0340
LOIJ,EYKR
LOIJ,AT-0011
LOIJ,EYAL
LOIJ,IE-0035
LOIJ,LOLC
LOIJ,ESND
LOIJ,EYTL
LOIJ,UA-0080
LOIJ,DK-0047
LOIJ,UA-0071
LOIJ,UA-0175
LOIJ,EKNS
LOIJ,IE-0052
LOIJ,IS-0003
LOIJ,UKCM
EGNS,GR-0056
EGNS,EYJB
EGNS,LOIA
EGNS,X-VIE
EGNS,EFHL
EGNS,UA-0008
EGNS,LFDT
EGNS,EYLN
EGNS,EYPA
EGNS,LKVP
EGNS,AT-0011
EGNS,IE-0001
EGNS,LKSU
EGNS,LT-0009
EGNS,LGAT
EGNS,EYKA
EGNS,SE-0006
EGNS,PT-0144
EGNS,LGIO
EGNS,GR-0013
ESFA,EYPR
ESFA,IE-0023
ESFA,EE-9278
ESFA,LOAD
ESFA,BISP
ESFA,IE-0007
ESFA,GR-0064
ESFA,LPMA
ESFA,GR-0056
ESFA,IS-0001
ESFA,IE-0052
ESFA,GR-0028
ESFA,LT-0003
ESFA,FR-0344
ESFA,AT-0013
ESFA,FI-0012
ESFA,ESGJ
ESFA,LGST
ESFA,LFLB
ESFA,EIGN
ESFA,EETN
ESFA,PT-0123
ESFA,EKLV
ESFA,LKCM
ESFA,UA-0128
ESFA,IM-0004
SE-0058,AT-0002
SE-0058,ESSP
SE-0058,EYJB
SE-0058,EE-9278
SE-0058,BIVA
SE-0058,PT-0088
SE-0058,UA-0082
SE-0058,PT-0037
SE-0058,LGAV
SE-0058,BISN
SE-0058,FR-0469
SE-0058,EYLN
SE-0058,CZ-0126
SE-0058,SE-0074
SE-0058,BIOF
SE-0058,DK-0033
SE-0058,LFNR
SE-0058,EIGN
SE-0058,LFDT
SE-0058,UKFW
SE-0058,EYSB
SE-0058,LGIO
PT-0118,CZ-0145
PT-0118,EETI
PT-0118,UA-0014
PT-0118,BG-0010
PT-0118,LT-0011
PT-0118,DK-0033
PT-0118,UKCM
PT-0118,IE-0069
PT-0118,UKBB
PT-0118,SE-0074
PT-0118,PT-0147
PT-0118,SE-0021
PT-0118,UKFW
PT-0118,EYVK
PT-0118,BIVH
PT-0118,CZ-0122
PT-0118,BIBD
LOIR,GR-0005
LOIR,FR-0340
LOIR,LOAD
LOIR,LT-0019
LOIR,LOWG
LOIR,LT-0011
LOIR,BG-0068
LOIR,LKBA
LOIR,LPMT
LOIR,EKSL
LOIR,FI-0004
LOIR,LT-0021
BG-0020,FI-0012
BG-0020,GR-0005
BG-0020,EFHL
BG-0020,BISP
BG-0020,LT-0009
BG-0020,DK-0050
BG-0020,LFLA
BG-0020,LKHV
BG-0020,BG-0042
